,artist,firstName,gender,itemInSession,lastName,length,level,location,sessionId,song,userId
6657,Panic At The Disco,Kate,F,24,Harrell,259.29098,paid,"Lansing-East Lansing, MI",797,Behind The Sea [Live In Chicago],97.0
6658,Pavement,Amiya,F,1,Davidson,99.16036,paid,"Longview, TX",64,Mercy:The Laundromat,65.0
6659,Lucinda Williams,Amiya,F,2,Davidson,254.79791,paid,"Longview, TX",64,Fancy Funeral,65.0
6660,Alfredo Zitarrosa,Kate,F,25,Harrell,267.02322000000004,paid,"Lansing-East Lansing, MI",797,Milonga En Do,97.0
6661,First Aid Kit,Amiya,F,3,Davidson,187.97669,paid,"Longview, TX",64,Tangerine,65.0
6662,Sam Cooke,Kate,F,26,Harrell,122.04363000000001,paid,"Lansing-East Lansing, MI",797,Ain't Misbehavin,97.0
6663,Thursday,Amiya,F,4,Davidson,235.62403999999998,paid,"Longview, TX",64,Autobiography Of A Nation (Album Version),65.0
6664,Guns N' Roses,Kate,F,27,Harrell,184.0322,paid,"Lansing-East Lansing, MI",797,Live And Let Die,97.0
6665,Enigma,Ryan,M,0,Smith,262.71302000000003,free,"San Jose-Sunnyvale-Santa Clara, CA",794,Knocking On Forbidden Doors,26.0
6666,Dread Zeppelin,Kate,F,28,Harrell,217.49506,paid,"Lansing-East Lansing, MI",797,Dancin' On The Killing Floor,97.0
6667,Sister Hazel,Amiya,F,5,Davidson,220.47302000000002,paid,"Longview, TX",64,Happy,65.0
6668,The All-American Rejects,Kate,F,29,Harrell,233.27302000000003,paid,"Lansing-East Lansing, MI",797,Swing_ Swing,97.0
6669,Evanescence,Ryan,M,1,Smith,237.11302,free,"San Jose-Sunnyvale-Santa Clara, CA",794,Bring Me To Life,26.0
6670,BeyoncÃÂ©,Amiya,F,6,Davidson,256.522,paid,"Longview, TX",64,Hello,65.0
6671,Tycho,Kate,F,30,Harrell,251.27138,paid,"Lansing-East Lansing, MI",797,The Daydream,97.0
6672,No Te Va Gustar,Amiya,F,7,Davidson,35.86567,paid,"Longview, TX",64,A La villa,65.0
6673,Twista feat. Kayne West & Jamie Foxx,Amiya,F,8,Davidson,212.55791000000002,paid,"Longview, TX",64,Slow Jamz (Feat. Kanye West & Jamie Foxx) (Edited Album Version),65.0
6674,Incubus,Kate,F,31,Harrell,263.60118,paid,"Lansing-East Lansing, MI",797,Are You In?,97.0
6675,Cold,Amiya,F,9,Davidson,189.83138,paid,"Longview, TX",64,Stupid Girl,65.0
6676,Wu-Tang Clan,Amiya,F,10,Davidson,214.85669,paid,"Longview, TX",64,Dog Sh*t,65.0
6677,Cyndi Lauper,Kate,F,32,Harrell,228.88443999999998,paid,"Lansing-East Lansing, MI",797,Girls Just Want To Have Fun,97.0
6678,Five Iron Frenzy,Amiya,F,11,Davidson,236.09423999999999,paid,"Longview, TX",64,Canada,65.0
6679,Swirlies,Braden,M,0,Parker,391.23546,free,"Youngstown-Warren-Boardman, OH-PA",749,House Of Pancake,74.0
6680,The Knife,Kate,F,33,Harrell,292.54485,paid,"Lansing-East Lansing, MI",797,Silent Shout,97.0
6681,Miley Cyrus,Amiya,F,12,Davidson,237.60934,paid,"Longview, TX",64,I Miss You,65.0
6682,Eddie Vedder,Kate,F,34,Harrell,151.77098,paid,"Lansing-East Lansing, MI",797,Long Nights,97.0
6683,Something Corporate,Braden,M,1,Parker,255.18975,free,"Youngstown-Warren-Boardman, OH-PA",749,If You C Jordan,74.0
6684,John Mayer,Amiya,F,13,Davidson,269.71383,paid,"Longview, TX",64,Heartbreak Warfare,65.0
6685,DAVE MATTHEWS BAND,Kate,F,35,Harrell,577.74975,paid,"Lansing-East Lansing, MI",797,The Maker,97.0
6686,Alice Cooper,Amiya,F,14,Davidson,207.17668999999998,paid,"Longview, TX",64,School's Out,65.0
6687,,Amiya,F,15,Davidson,,paid,"Longview, TX",64,,65.0
6688,,,,16,,,paid,,64,,
6689,Victor Manuelle,Austin,M,0,Rosales,277.99465,free,"New York-Newark-Jersey City, NY-NJ-PA",609,Por Ella,12.0
6690,The Streets,Kate,F,36,Harrell,280.81587,paid,"Lansing-East Lansing, MI",797,What Is He Thinking?,97.0
6691,,,,17,,,paid,,64,,
6692,,,,18,,,paid,,64,,
6693,,,,19,,,paid,,64,,
6694,,Amiya,F,20,Davidson,,paid,"Longview, TX",64,,65.0
6695,Make Do And Mend,Amiya,F,21,Davidson,200.12363,paid,"Longview, TX",64,No Words,65.0
6696,Sara Bareilles,Austin,M,1,Rosales,260.8322,free,"New York-Newark-Jersey City, NY-NJ-PA",609,Love Song,12.0
6697,Jason Derulo,Kate,F,37,Harrell,222.61506,paid,"Lansing-East Lansing, MI",797,Whatcha Say,97.0
6698,USS (Ubiquitous Synergy Seeker),Amiya,F,22,Davidson,307.61751,paid,"Longview, TX",64,Man Makes The Zoo,65.0
6699,Peter Bjorn And John,Kate,F,38,Harrell,276.89751,paid,"Lansing-East Lansing, MI",797,Blue period Picasso,97.0
6700,,Amiya,F,23,Davidson,,paid,"Longview, TX",64,,65.0
6701,Paramore,Kate,F,39,Harrell,267.65016,paid,"Lansing-East Lansing, MI",797,The Only Exception (Album Version),97.0
6702,,Kate,F,40,Harrell,,paid,"Lansing-East Lansing, MI",797,,97.0
6703,Empire Of The Sun,Kate,F,41,Harrell,413.59628,paid,"Lansing-East Lansing, MI",797,Walking On A Dream (Kaskade Remix (Edit)),97.0
6704,Zac Brown Band,Kate,F,42,Harrell,167.99302,paid,"Lansing-East Lansing, MI",797,Mary (Album),97.0
6705,This Beautiful Republic,Kate,F,43,Harrell,172.48608000000002,paid,"Lansing-East Lansing, MI",797,Last Second Chance,97.0
6706,Young MC,Kate,F,44,Harrell,291.36933999999997,paid,"Lansing-East Lansing, MI",797,Got More Rhymes,97.0
6707,Man Man,Kate,F,45,Harrell,213.83791000000002,paid,"Lansing-East Lansing, MI",797,Engwish Bwudd,97.0
6708,Alexi Murdoch,Kate,F,46,Harrell,155.95057,paid,"Lansing-East Lansing, MI",797,Love You More,97.0
6709,Miike Snow,Kate,F,47,Harrell,263.88853,paid,"Lansing-East Lansing, MI",797,Animal,97.0
6710,The Black Angels,Kate,F,48,Harrell,231.81016,paid,"Lansing-East Lansing, MI",797,Bloodhounds On My Trail,97.0
6711,TV On The Radio,Kate,F,49,Harrell,255.73832000000002,paid,"Lansing-East Lansing, MI",797,Shout Me Out,97.0
6712,Cat Stevens,Kate,F,50,Harrell,146.52036,paid,"Lansing-East Lansing, MI",797,Portobello Road,97.0
6713,Alanis Morissette,Kate,F,51,Harrell,275.56526,paid,"Lansing-East Lansing, MI",797,Surrendering (Album Version),97.0
6714,Mariah Carey,Kate,F,52,Harrell,652.40771,paid,"Lansing-East Lansing, MI",797,Anytime You Need A Friend,97.0
6715,,Kate,F,53,Harrell,,paid,"Lansing-East Lansing, MI",797,,97.0
6716,,Kate,F,54,Harrell,,paid,"Lansing-East Lansing, MI",797,,97.0
6717,Pavement,Kynnedi,F,0,Sanchez,99.16036,free,"Cedar Rapids, IA",631,Mercy:The Laundromat,89.0
6718,The Rumble Strips,Kate,F,55,Harrell,152.00608,paid,"Lansing-East Lansing, MI",797,Girls And Boys In Love,97.0
6719,Marilyn Manson,Kate,F,56,Harrell,218.8273,paid,"Lansing-East Lansing, MI",797,The Beautiful People,97.0
6720,Iration,Kate,F,57,Harrell,190.56281,paid,"Lansing-East Lansing, MI",797,Time Bomb,97.0
6721,Camila,Kate,F,58,Harrell,308.00934,paid,"Lansing-East Lansing, MI",797,Coleccionista De Canciones,97.0
6722,Evanescence,Kate,F,59,Harrell,290.01097999999996,paid,"Lansing-East Lansing, MI",797,Lose Control,97.0
6723,,,,0,,,paid,,795,,
6724,Uniikki,Kate,F,60,Harrell,220.00281,paid,"Lansing-East Lansing, MI",797,Paa vauhtii,97.0
6725,keller williams,Kate,F,61,Harrell,230.39955,paid,"Lansing-East Lansing, MI",797,221,97.0
6726,,Mohammad,M,0,Rodriguez,,paid,"Sacramento--Roseville--Arden-Arcade, CA",744,,88.0
6727,The Avett Brothers,Mohammad,M,1,Rodriguez,271.0722,paid,"Sacramento--Roseville--Arden-Arcade, CA",744,The Perfect Space,88.0
6728,Tracy Bonham,Mohammad,M,2,Rodriguez,180.74077,paid,"Sacramento--Roseville--Arden-Arcade, CA",744,Mother Mother,88.0
6729,Five Iron Frenzy,Mohammad,M,3,Rodriguez,236.09423999999999,paid,"Sacramento--Roseville--Arden-Arcade, CA",744,Canada,88.0
6730,,Mohammad,M,4,Rodriguez,,paid,"Sacramento--Roseville--Arden-Arcade, CA",744,,88.0
6731,Radiohead,Mohammad,M,5,Rodriguez,231.91465,paid,"Sacramento--Roseville--Arden-Arcade, CA",744,(Nice Dream),88.0
6732,Colbie Caillat,Mohammad,M,6,Rodriguez,203.98975,paid,"Sacramento--Roseville--Arden-Arcade, CA",744,Magic,88.0
6733,Fabolous / Ne-Yo,Mohammad,M,7,Rodriguez,253.59627999999998,paid,"Sacramento--Roseville--Arden-Arcade, CA",744,Make Me Better,88.0
6734,Muse,Mohammad,M,8,Rodriguez,164.67546000000002,paid,"Sacramento--Roseville--Arden-Arcade, CA",744,Minimum,88.0
6735,GrÃÂ©gory Lemarchal,Mohammad,M,9,Rodriguez,239.20281,paid,"Sacramento--Roseville--Arden-Arcade, CA",744,Mon Ange,88.0
6736,Counting Crows,Mohammad,M,10,Rodriguez,272.79627999999997,paid,"Sacramento--Roseville--Arden-Arcade, CA",744,Mr. Jones,88.0
6737,Richard Ashcroft,Mohammad,M,11,Rodriguez,375.03955,paid,"Sacramento--Roseville--Arden-Arcade, CA",744,Money To Burn,88.0
6738,In This Moment,Mohammad,M,12,Rodriguez,226.40281000000002,paid,"Sacramento--Roseville--Arden-Arcade, CA",744,Prayers,88.0
6739,Lionel Rogg,Mohammad,M,13,Rodriguez,172.38159,paid,"Sacramento--Roseville--Arden-Arcade, CA",744,Die Kunst der Fuge_ BWV 1080 (2007 Digital Remaster): Contrapunctus XVII - Inversus,88.0
6740,The O.C. Supertones,Mohammad,M,14,Rodriguez,199.8624,paid,"Sacramento--Roseville--Arden-Arcade, CA",744,Revolution,88.0
6741,Radiohead,Mohammad,M,15,Rodriguez,291.21261,paid,"Sacramento--Roseville--Arden-Arcade, CA",744,I Might Be Wrong,88.0
6742,Eric Prydz vs Floyd,Mohammad,M,16,Rodriguez,201.1424,paid,"Sacramento--Roseville--Arden-Arcade, CA",744,Proper Education,88.0
6743,Devin Townsend,Mohammad,M,17,Rodriguez,221.17832,paid,"Sacramento--Roseville--Arden-Arcade, CA",744,Christeen,88.0
6744,Battles,Mohammad,M,18,Rodriguez,511.92118,paid,"Sacramento--Roseville--Arden-Arcade, CA",744,TRAS,88.0
6745,,,,0,,,paid,,728,,
6746,,,,1,,,paid,,728,,
6747,,Matthew,M,2,Jones,,paid,"Janesville-Beloit, WI",728,,36.0
6748,Lloyd,Matthew,M,3,Jones,225.98485,paid,"Janesville-Beloit, WI",728,Party All Over Your Body,36.0
6749,Kruiz,Mohammad,M,19,Rodriguez,433.31872999999996,paid,"Sacramento--Roseville--Arden-Arcade, CA",744,Possessed,88.0
6750,Anthony Hamilton,Matthew,M,4,Jones,232.54158999999999,paid,"Janesville-Beloit, WI",728,Can't Let Go,36.0
6751,Rob Zombie,Matthew,M,5,Jones,220.13342000000003,paid,"Janesville-Beloit, WI",728,Superbeast,36.0
6752,,Matthew,M,6,Jones,,paid,"Janesville-Beloit, WI",728,,36.0
6753,Sheryl Crow,Mohammad,M,20,Rodriguez,298.78812,paid,"Sacramento--Roseville--Arden-Arcade, CA",744,Picture,88.0
6754,Inimigos Da HP,Matthew,M,7,Jones,250.56607999999997,paid,"Janesville-Beloit, WI",728,Caca E Cacador,36.0
6755,Yellowcard,Mohammad,M,21,Rodriguez,227.21261,paid,"Sacramento--Roseville--Arden-Arcade, CA",744,Space Travel,88.0
6756,The Pussycat Dolls,Matthew,M,8,Jones,235.83302,paid,"Janesville-Beloit, WI",728,How Many Times_ How Many Lies,36.0
6757,Justin Bieber,Mohammad,M,22,Rodriguez,214.67382999999998,paid,"Sacramento--Roseville--Arden-Arcade, CA",744,One Time,88.0
6758,Bombay Bicycle Club,Matthew,M,9,Jones,245.75955,paid,"Janesville-Beloit, WI",728,Always Like This,36.0
6759,B.o.B,Mohammad,M,23,Rodriguez,269.63546,paid,"Sacramento--Roseville--Arden-Arcade, CA",744,Nothin' On You [feat. Bruno Mars] (Album Version),88.0
6760,Death Cab for Cutie,Matthew,M,10,Jones,119.40526000000001,paid,"Janesville-Beloit, WI",728,You Can Do Better Than Me (Album Version),36.0
6761,BeyoncÃÂ©,Matthew,M,11,Jones,301.13914,paid,"Janesville-Beloit, WI",728,Me_ Myself And I,36.0
6762,BjÃÂ¶rk,Mohammad,M,24,Rodriguez,185.46893,paid,"Sacramento--Roseville--Arden-Arcade, CA",744,Cover Me,88.0
6763,Audioslave,Colm,M,0,Santana,295.47057,free,"Nashville-Davidson--Murfreesboro--Franklin, TN",787,Like A Stone,67.0
6764,,Colm,M,1,Santana,,free,"Nashville-Davidson--Murfreesboro--Franklin, TN",787,,67.0
6765,,,,2,,,free,,787,,
6766,,,,3,,,free,,787,,
6767,,,,4,,,free,,787,,
6768,,Colm,M,5,Santana,,free,"Nashville-Davidson--Murfreesboro--Franklin, TN",787,,67.0
6769,Rogue Wave,Layla,F,0,Griffin,223.58158999999998,paid,"Lake Havasu City-Kingman, AZ",739,Publish My Love (Album Version),24.0
6770,,Layla,F,1,Griffin,,paid,"Lake Havasu City-Kingman, AZ",739,,24.0
6771,Lily Allen,Mohammad,M,25,Rodriguez,199.88853,paid,"Sacramento--Roseville--Arden-Arcade, CA",744,Not Fair,88.0
6772,Jack Johnson,Matthew,M,12,Jones,223.37261,paid,"Janesville-Beloit, WI",728,Sleep Through The Static,36.0
6773,Alicia Keys featuring Tony! Toni! TonÃÂ©! and Jermaine Paul,Layla,F,2,Griffin,284.15955,paid,"Lake Havasu City-Kingman, AZ",739,Diary,24.0
6774,Professor Longhair,Mohammad,M,26,Rodriguez,179.77424,paid,"Sacramento--Roseville--Arden-Arcade, CA",744,Hey Little Girl,88.0
6775,Helloween,Matthew,M,13,Jones,266.10893,paid,"Janesville-Beloit, WI",728,Murderer,36.0
6776,,Matthew,M,14,Jones,,paid,"Janesville-Beloit, WI",728,,36.0
6777,Arcade Fire,Mohammad,M,27,Rodriguez,267.80689,paid,"Sacramento--Roseville--Arden-Arcade, CA",744,Headlights Look Like Diamonds,88.0
6778,Charlie Hall,Layla,F,3,Griffin,286.82403999999997,paid,"Lake Havasu City-Kingman, AZ",739,Your Glory Endures Forever (Flying Into Daybreak Album Version),24.0
6779,Big Daddy Weave,Matthew,M,15,Jones,265.76934,paid,"Janesville-Beloit, WI",728,You're Worthy Of My Praise - Album Version,36.0
6780,The Gerbils,Mohammad,M,28,Rodriguez,27.01016,paid,"Sacramento--Roseville--Arden-Arcade, CA",744,(iii),88.0
6781,Pretenders,Mohammad,M,29,Rodriguez,181.83791000000002,paid,"Sacramento--Roseville--Arden-Arcade, CA",744,Love's a Mystery (LP Version),88.0
6782,Robert Palmer,Layla,F,4,Griffin,227.97016000000002,paid,"Lake Havasu City-Kingman, AZ",739,Casting A Spell (Remixed) (1998 Digital Remaster),24.0
6783,,Mohammad,M,30,Rodriguez,,paid,"Sacramento--Roseville--Arden-Arcade, CA",744,,88.0
6784,Blind Blake,Matthew,M,16,Jones,169.40363,paid,"Janesville-Beloit, WI",728,Hes In The Jailhouse Now,36.0
6785,Fall Out Boy,Mohammad,M,31,Rodriguez,229.0673,paid,"Sacramento--Roseville--Arden-Arcade, CA",744,Sugar_ We're Goin Down,88.0
6786,,Mohammad,M,32,Rodriguez,,paid,"Sacramento--Roseville--Arden-Arcade, CA",744,,88.0
6787,Insane Clown Posse,Layla,F,5,Griffin,192.44363,paid,"Lake Havasu City-Kingman, AZ",739,Superballs,24.0
6788,Dwight Yoakam,Lily,F,0,Koch,239.3073,paid,"Chicago-Naperville-Elgin, IL-IN-WI",764,You're The One,15.0
6789,,Matthew,M,17,Jones,,paid,"Janesville-Beloit, WI",728,,36.0
6790,Modjo,Mohammad,M,33,Rodriguez,305.44934,paid,"Sacramento--Roseville--Arden-Arcade, CA",744,Lady (Hear Me Tonight),88.0
6791,Bill Medley & Jennifer Warnes,Layla,F,6,Griffin,290.32444,paid,"Lake Havasu City-Kingman, AZ",739,(I've Had) The Time Of My Life,24.0
6792,Dilated Peoples Featuring Kanye West,Matthew,M,18,Jones,245.15873,paid,"Janesville-Beloit, WI",728,This Way,36.0
6793,Donavon Frankenreiter,Lily,F,1,Koch,362.03057,paid,"Chicago-Naperville-Elgin, IL-IN-WI",764,Fool,15.0
6794,Cher,Mohammad,M,34,Rodriguez,166.94812,paid,"Sacramento--Roseville--Arden-Arcade, CA",744,I Go To Sleep (2005 Digital Remaster),88.0
6795,Black Eyed Peas,Layla,F,7,Griffin,257.54077,paid,"Lake Havasu City-Kingman, AZ",739,Imma Be,24.0
6796,Tab Benoit,Mohammad,M,35,Rodriguez,221.09995,paid,"Sacramento--Roseville--Arden-Arcade, CA",744,Jambalaya,88.0
6797,Staff Benda Bilili,Lily,F,2,Koch,405.05424,paid,"Chicago-Naperville-Elgin, IL-IN-WI",764,Marguerite,15.0
6798,BjÃÂ¶rk,Layla,F,8,Griffin,348.57751,paid,"Lake Havasu City-Kingman, AZ",739,Undo,24.0
6799,Kid Cudi / Kanye West / Common,Mohammad,M,36,Rodriguez,237.76608,paid,"Sacramento--Roseville--Arden-Arcade, CA",744,Make Her Say,88.0
6800,Pereza,Mohammad,M,37,Rodriguez,188.60363,paid,"Sacramento--Roseville--Arden-Arcade, CA",744,Lo  Que Tengo Yo Adentro,88.0
6801,Hot Chip,Lily,F,3,Koch,260.0224,paid,"Chicago-Naperville-Elgin, IL-IN-WI",764,Brothers,15.0
6802,Angels and Airwaves,Mohammad,M,38,Rodriguez,302.05342,paid,"Sacramento--Roseville--Arden-Arcade, CA",744,The Gift,88.0
6803,Lit,Lily,F,4,Koch,169.03791,paid,"Chicago-Naperville-Elgin, IL-IN-WI",764,My Own Worst Enemy,15.0
6804,MGMT,Lily,F,5,Koch,264.17587000000003,paid,"Chicago-Naperville-Elgin, IL-IN-WI",764,Time To Pretend,15.0
6805,Otto von Schirach,Mohammad,M,39,Rodriguez,272.06485,paid,"Sacramento--Roseville--Arden-Arcade, CA",744,Dance Like A hoe,88.0
6806,Tinchy Stryder / Taio Cruz,Lily,F,6,Koch,195.36934,paid,"Chicago-Naperville-Elgin, IL-IN-WI",764,Take Me Back,15.0
6807,Just Jack,Mohammad,M,40,Rodriguez,295.91465,paid,"Sacramento--Roseville--Arden-Arcade, CA",744,Starz In Their Eyes,88.0
6808,Taylor Swift,Lily,F,7,Koch,233.89995,paid,"Chicago-Naperville-Elgin, IL-IN-WI",764,Love Story,15.0
6809,,Cierra,F,0,Finley,,free,"Richmond, VA",762,,96.0
6810,ISRAEL & NEW BREED,Mohammad,M,41,Rodriguez,120.52853,paid,"Sacramento--Roseville--Arden-Arcade, CA",744,Take the Limits Off,88.0
6811,Hootie And The Blowfish,Lily,F,8,Koch,227.05587000000003,paid,"Chicago-Naperville-Elgin, IL-IN-WI",764,Only Wanna Be With You (LP Version),15.0
6812,T.Love,Mohammad,M,42,Rodriguez,271.09832,paid,"Sacramento--Roseville--Arden-Arcade, CA",744,Gnijacy Swiat,88.0
6813,Mayday Parade,Ryan,M,0,Smith,209.8673,free,"San Jose-Sunnyvale-Santa Clara, CA",800,Walk On Water Or Drown (Album),26.0
6814,Usher Featuring Lil' Jon & Ludacris,Lily,F,9,Koch,250.38322000000002,paid,"Chicago-Naperville-Elgin, IL-IN-WI",764,Yeah!,15.0
6815,Michael BublÃÂ©,Mohammad,M,43,Rodriguez,253.88362999999998,paid,"Sacramento--Roseville--Arden-Arcade, CA",744,Moondance (Album Version),88.0
6816,The Notorious B.I.G.,Ryan,M,1,Smith,230.03383,free,"San Jose-Sunnyvale-Santa Clara, CA",800,Hypnotize(Album Version),26.0
6817,Aphex Twin,Lily,F,10,Koch,290.97751,paid,"Chicago-Naperville-Elgin, IL-IN-WI",764,Heliospan,15.0
6818,,Ryan,M,2,Smith,,free,"San Jose-Sunnyvale-Santa Clara, CA",800,,26.0
6819,ATB,Ryan,M,3,Smith,191.7122,free,"San Jose-Sunnyvale-Santa Clara, CA",800,Rising Moon,26.0
6820,Spice Girls,Mohammad,M,44,Rodriguez,240.97914,paid,"Sacramento--Roseville--Arden-Arcade, CA",744,2 Become 1,88.0
6821,Alliance Ethnik,Lily,F,11,Koch,265.76934,paid,"Chicago-Naperville-Elgin, IL-IN-WI",764,Creil City,15.0
6822,Franz Ferdinand,Mohammad,M,45,Rodriguez,233.06403999999998,paid,"Sacramento--Roseville--Arden-Arcade, CA",744,The Fallen (Ruined By Justice),88.0
6823,Marc Et Claude,Lily,F,12,Koch,220.86485,paid,"Chicago-Naperville-Elgin, IL-IN-WI",764,I Need Your Lovin' (Like The Sunshine) (Radio Edit),15.0
6824,Telex,Mohammad,M,46,Rodriguez,44.48608,paid,"Sacramento--Roseville--Arden-Arcade, CA",744,ClichÃÂ©,88.0
6825,Laurie Berkner,Lily,F,13,Koch,169.35138,paid,"Chicago-Naperville-Elgin, IL-IN-WI",764,Froggie Went a-Courtin',15.0
6826,DMX,Lily,F,14,Koch,444.70812,paid,"Chicago-Naperville-Elgin, IL-IN-WI",764,Ready To Meet Him,15.0
6827,Phil Collins,Lily,F,15,Koch,322.24608,paid,"Chicago-Naperville-Elgin, IL-IN-WI",764,Another Day In Paradise,15.0
6828,Vanessa Carlton,Lily,F,16,Koch,237.42649,paid,"Chicago-Naperville-Elgin, IL-IN-WI",764,A Thousand Miles,15.0
6829,Lady GaGa,Lily,F,17,Koch,274.18077,paid,"Chicago-Naperville-Elgin, IL-IN-WI",764,Alejandro,15.0
6830,Tom Petty And The Heartbreakers,Lily,F,18,Koch,259.76117999999997,paid,"Chicago-Naperville-Elgin, IL-IN-WI",764,A Woman In Love (It's Not Me),15.0
6831,Carcass,Lily,F,19,Koch,175.33342,paid,"Chicago-Naperville-Elgin, IL-IN-WI",764,Pyosisified (Rotten To The Gore),15.0
6832,The Car Is On Fire,Lily,F,20,Koch,218.69669,paid,"Chicago-Naperville-Elgin, IL-IN-WI",764,Manuel,15.0
6833,OneRepublic,Lily,F,21,Koch,224.67872999999997,paid,"Chicago-Naperville-Elgin, IL-IN-WI",764,Secrets,15.0
6834,,Lily,F,22,Koch,,paid,"Chicago-Naperville-Elgin, IL-IN-WI",764,,15.0
6835,,Lily,F,23,Koch,,paid,"Chicago-Naperville-Elgin, IL-IN-WI",764,,15.0
6836,,Lily,F,24,Koch,,free,"Chicago-Naperville-Elgin, IL-IN-WI",764,,15.0
6837,Coko featuring Kirk Franklin,Lily,F,25,Koch,249.3122,free,"Chicago-Naperville-Elgin, IL-IN-WI",764,I Get Joy,15.0
6838,,Lily,F,26,Koch,,free,"Chicago-Naperville-Elgin, IL-IN-WI",764,,15.0
6839,,Lily,F,27,Koch,,free,"Chicago-Naperville-Elgin, IL-IN-WI",764,,15.0
6840,,Lily,F,28,Koch,,paid,"Chicago-Naperville-Elgin, IL-IN-WI",764,,15.0
6841,,Lily,F,29,Koch,,paid,"Chicago-Naperville-Elgin, IL-IN-WI",764,,15.0
6842,,Lily,F,30,Koch,,paid,"Chicago-Naperville-Elgin, IL-IN-WI",764,,15.0
6843,,Lily,F,31,Koch,,paid,"Chicago-Naperville-Elgin, IL-IN-WI",764,,15.0
6844,The Script,Lily,F,32,Koch,260.67546,paid,"Chicago-Naperville-Elgin, IL-IN-WI",764,Breakeven,15.0
6845,Daughtry,Lily,F,33,Koch,255.65995,paid,"Chicago-Naperville-Elgin, IL-IN-WI",764,Home,15.0
6846,Alceu ValenÃÂ§a,Lily,F,34,Koch,162.58567,paid,"Chicago-Naperville-Elgin, IL-IN-WI",764,Recado Falado (MetrÃÂ´ Da Saudade),15.0
6847,King Diamond,Lily,F,35,Koch,101.22404,paid,"Chicago-Naperville-Elgin, IL-IN-WI",764,Introductions,15.0
6848,Avenged Sevenfold,Lily,F,36,Koch,288.23465,paid,"Chicago-Naperville-Elgin, IL-IN-WI",764,Scream (Album Version),15.0
6849,Celtic Woman,Lily,F,37,Koch,142.65424,paid,"Chicago-Naperville-Elgin, IL-IN-WI",764,Spanish Lady (Live From Slane Castle),15.0
6850,Ministry,Lily,F,38,Koch,222.51057000000003,paid,"Chicago-Naperville-Elgin, IL-IN-WI",764,Jesus Built My Hotrod (Short_ Pusillanimous_ So-They-Can-Fit-More Commercials-On-The-Radio Edit),15.0
6851,Pavel Dobes,Lily,F,39,Koch,132.64934,paid,"Chicago-Naperville-Elgin, IL-IN-WI",764,Vzpominky IV.,15.0
6852,Prince & The New Power Generation,Lily,F,40,Koch,304.79627999999997,paid,"Chicago-Naperville-Elgin, IL-IN-WI",764,Nothing Compares 2 U,15.0
6853,Nickelback,Lily,F,41,Koch,217.62567,paid,"Chicago-Naperville-Elgin, IL-IN-WI",764,Savin' Me,15.0
6854,John Mayer,Lily,F,42,Koch,161.56689,paid,"Chicago-Naperville-Elgin, IL-IN-WI",764,I'm Gonna Find Another You,15.0
6855,Lily Allen,Lily,F,43,Koch,197.45914,paid,"Chicago-Naperville-Elgin, IL-IN-WI",764,Him,15.0
6856,Radiohead,Lily,F,44,Koch,317.93587,paid,"Chicago-Naperville-Elgin, IL-IN-WI",764,Weird Fishes/Arpeggi,15.0
6857,Blink-182,Lily,F,45,Koch,166.60853,paid,"Chicago-Naperville-Elgin, IL-IN-WI",764,Untitled,15.0
6858,Jane's Addiction,Lily,F,46,Koch,309.86404,paid,"Chicago-Naperville-Elgin, IL-IN-WI",764,Classic Girl (2006 Remastered Album Version),15.0
6859,Dwight Yoakam,Lily,F,47,Koch,239.3073,paid,"Chicago-Naperville-Elgin, IL-IN-WI",764,You're The One,15.0
6860,Muse,Lily,F,48,Koch,209.50159,paid,"Chicago-Naperville-Elgin, IL-IN-WI",764,Supermassive Black Hole (Twilight Soundtrack Version),15.0
6861,Madonna,Lily,F,49,Koch,443.11465,paid,"Chicago-Naperville-Elgin, IL-IN-WI",764,Sorry (Man With Guitar Mix),15.0
6862,Hummersqueal,Lily,F,50,Koch,249.96526,paid,"Chicago-Naperville-Elgin, IL-IN-WI",764,Estoy harto de tÃÂ­,15.0
6863,Evanescence,Lily,F,51,Koch,236.12036,paid,"Chicago-Naperville-Elgin, IL-IN-WI",764,Bring Me To Life,15.0
6864,Charttraxx Karaoke,Lily,F,52,Koch,225.17506,paid,"Chicago-Naperville-Elgin, IL-IN-WI",764,Fireflies,15.0
6865,RÃÂ³isÃÂ­n Murphy,Lily,F,53,Koch,277.62892999999997,paid,"Chicago-Naperville-Elgin, IL-IN-WI",764,Body Language,15.0
6866,,Lily,F,54,Koch,,paid,"Chicago-Naperville-Elgin, IL-IN-WI",764,,15.0
6867,Sugarland,Lily,F,55,Koch,242.1024,paid,"Chicago-Naperville-Elgin, IL-IN-WI",764,Joey,15.0
6868,Astrud Gilberto,Lily,F,56,Koch,371.53914,paid,"Chicago-Naperville-Elgin, IL-IN-WI",764,All I've Got,15.0
6869,Massive Attack,Lily,F,57,Koch,316.49914,paid,"Chicago-Naperville-Elgin, IL-IN-WI",764,Karmacoma,15.0
6870,The Tangent,Lily,F,58,Koch,1328.69179,paid,"Chicago-Naperville-Elgin, IL-IN-WI",764,In Earnest (live),15.0
6871,Cameo,Lily,F,59,Koch,211.98322000000002,paid,"Chicago-Naperville-Elgin, IL-IN-WI",764,Word Up!,15.0
